TERYT Gminy,Gmina,Liczba wyborców uprawnionych do głosowania,Liczba głosów ważnych,KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY,KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE,KOMITET WYBORCZY NOWA LEWICA,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,KOMITET WYBORCZY POLSKA JEST JEDNA,KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU,KOMITET WYBORCZY NORMALNY KRAJ,KOMITET WYBORCZY ANTYPARTIA,KOMITET WYBORCZY RUCH NAPRAWY POLSKI,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA
121703,gm. Bukowina Tatrzańska,11002,7187,153,667,182,4117,570,1117,381,0,0,0,0,0
121704,gm. Kościelisko,7438,5012,143,643,196,2300,375,1112,243,0,0,0,0,0
121705,gm. Poronin,9427,6286,272,700,164,3090,579,998,483,0,0,0,0,0
121801,gm. Andrychów,32411,24050,510,3453,1339,9948,1950,5870,980,0,0,0,0,0
121802,gm. Brzeźnica,8235,6100,89,1140,286,2738,488,1251,108,0,0,0,0,0
121803,gm. Kalwaria Zebrzydowska,15530,11325,198,1835,531,4773,982,2614,392,0,0,0,0,0
121804,gm. Lanckorona,4829,3456,67,427,155,1661,332,739,75,0,0,0,0,0
121805,gm. Mucharz,3196,2357,54,357,116,1036,182,539,73,0,0,0,0,0
121806,gm. Spytkowice,7813,5683,50,1240,187,3093,345,706,62,0,0,0,0,0
121807,gm. Stryszów,5363,3816,86,577,181,1776,317,774,105,0,0,0,0,0
121808,gm. Tomice,6146,4511,89,795,261,1906,365,985,110,0,0,0,0,0
121809,gm. Wadowice,28781,21228,386,3231,1098,8395,1505,6084,529,0,0,0,0,0
121810,gm. Wieprz,9537,7216,139,1073,337,3557,558,1248,304,0,0,0,0,0
121901,gm. Biskupice,8497,6548,99,1403,313,2899,541,1132,161,0,0,0,0,0
121902,gm. Gdów,14106,10559,160,2759,397,4806,917,1290,230,0,0,0,0,0
121903,gm. Kłaj,8549,6401,73,1249,352,2489,511,1564,163,0,0,0,0,0
121904,gm. Niepołomice,23356,18375,295,3776,1040,6658,1488,4729,389,0,0,0,0,0
121905,gm. Wieliczka,48834,38675,531,8449,2199,12804,3201,10713,778,0,0,0,0,0
126101,Kraków,613943,498428,6958,86662,64712,124957,37421,171227,6491,0,0,0,0,0
126201,Nowy Sącz,60529,45280,901,5174,1910,19458,3699,12483,1655,0,0,0,0,0
126301,Tarnów,81545,58442,717,12065,3163,21559,3788,15894,1256,0,0,0,0,0
140101,gm. Białobrzegi,8026,6130,71,731,344,2861,405,1630,58,30,0,0,0,0
140102,gm. Promna,4339,3156,46,586,132,1734,218,385,48,7,0,0,0,0
140103,gm. Radzanów,2964,2249,37,391,69,1412,163,148,23,6,0,0,0,0
140104,gm. Stara Błotnica,4206,3163,53,344,82,2066,277,283,48,10,0,0,0,0
140105,gm. Stromiec,4334,2939,50,264,128,1846,227,367,35,22,0,0,0,0
140106,gm. Wyśmierzyce,2256,1650,20,175,70,1073,131,163,15,3,0,0,0,0
140201,m. Ciechanów,32716,24158,431,3665,1723,9476,1409,7096,358,0,0,0,0,0
140202,gm. Ciechanów,5586,4065,53,578,371,1822,327,837,77,0,0,0,0,0
140203,gm. Glinojeck,5799,3820,72,642,210,2006,311,527,52,0,0,0,0,0
140204,gm. Gołymin-Ośrodek,2854,1853,50,235,69,1084,194,192,29,0,0,0,0,0
140205,gm. Grudusk,2670,1805,13,196,88,1153,98,208,49,0,0,0,0,0
140206,gm. Ojrzeń,3265,2096,33,298,109,1225,144,262,25,0,0,0,0,0
140207,gm. Opinogóra Górna,4657,3187,62,516,166,1756,266,386,35,0,0,0,0,0
140208,gm. Regimin,3776,2625,44,318,156,1530,182,363,32,0,0,0,0,0
140209,gm. Sońsk,5918,4083,65,617,206,2268,295,573,59,0,0,0,0,0
140301,m. Garwolin,13221,10563,183,1796,520,4365,791,2648,237,0,13,0,10,0
140302,m. Łaskarzew,3678,2733,45,346,98,1443,191,556,48,0,3,0,3,0
140303,gm. Borowie,4042,3003,40,490,96,1776,249,279,65,0,7,0,1,0
140304,gm. Garwolin,10078,7801,129,1432,316,3879,673,1151,200,0,6,0,15,0
140305,gm. Górzno,5159,4000,82,585,119,2490,310,313,90,0,7,0,4,0
140306,gm. Łaskarzew,4076,3037,61,394,111,1814,248,334,67,0,5,0,3,0
140307,gm. Maciejowice,5389,3830,64,468,117,2523,281,307,51,0,11,0,8,0
140308,gm. Miastków Kościelny,3663,2881,45,400,96,1808,224,252,45,0,4,0,7,0
140309,gm. Parysów,3142,2303,44,285,70,1516,181,154,46,0,5,0,2,0
140310,gm. Pilawa,8241,6314,136,866,284,3420,559,893,130,0,18,0,8,0
140311,gm. Sobolew,6084,4558,63,502,137,2843,402,427,175,0,3,0,6,0
140312,gm. Trojanów,5548,4068,68,413,125,2687,389,305,69,0,5,0,7,0
140313,gm. Wilga,4419,3375,70,658,190,1496,232,644,71,0,7,0,7,0
140314,gm. Żelechów,6171,4490,92,467,163,2755,388,463,149,0,9,0,4,0
140401,m. Gostynin,13685,9651,203,1151,592,3727,562,3311,105,0,0,0,0,0
140402,gm. Gostynin,9426,6306,165,822,309,3225,399,1318,68,0,0,0,0,0
140403,gm. Pacyna,2700,1833,39,269,64,1160,112,167,22,0,0,0,0,0
140404,gm. Sanniki,4613,3184,56,619,108,1838,208,321,34,0,0,0,0,0
140405,gm. Szczawin Kośc.,3829,2568,38,402,120,1446,188,319,55,0,0,0,0,0
140501,m. Milanówek,12704,10542,206,1646,781,2885,642,4224,158,0,0,0,0,0
140502,m. Podkowa Leśna,3099,2701,37,357,258,636,157,1228,28,0,0,0,0,0
140503,gm. Baranów,4061,2994,105,498,160,1204,273,685,69,0,0,0,0,0
140504,gm. Grodzisk Mazowiecki,38390,31413,669,5520,2201,8653,2309,11556,505,0,0,0,0,0
140505,gm. Jaktorów,10006,7977,200,1193,489,2688,601,2662,144,0,0,0,0,0
140506,gm. Żabia Wola,8014,6533,169,1113,459,1929,546,2197,120,0,0,0,0,0
140601,gm. Belsk Duży,5117,3776,54,1082,213,1516,287,552,54,18,0,0,0,0
140602,gm. Błędów,5840,4153,55,974,156,2049,377,466,59,17,0,0,0,0
140603,gm. Chynów,8196,6189,126,1325,372,2443,499,1268,80,76,0,0,0,0
140604,gm. Goszczyn,2315,1806,16,321,84,1046,147,161,23,8,0,0,0,0
140605,gm. Grójec,22782,18161,217,3708,1648,4897,1073,6142,240,236,0,0,0,0
140606,gm. Jasieniec,4204,3010,33,605,293,1297,263,445,61,13,0,0,0,0
140607,gm. Mogielnica,6793,4772,70,763,215,2670,330,655,59,10,0,0,0,0
140608,gm. Nowe Miasto nad Pilicą,6021,4396,46,872,133,2518,261,497,64,5,0,0,0,0
140609,gm. Pniewy,4021,3131,60,720,206,1218,232,625,48,22,0,0,0,0
140611,gm. Warka,14927,11413,204,2412,744,4810,935,2080,160,68,0,0,0,0
140701,gm. Garbatka-Letnisko,4267,3119,35,462,146,1542,213,641,73,7,0,0,0,0
140702,gm. Głowaczów,5615,4104,70,456,190,2570,306,422,77,13,0,0,0,0
140703,gm. Gniewoszów,2958,2046,51,240,90,1235,150,234,38,8,0,0,0,0
140704,gm. Grabów nad Pilicą,3249,2380,33,318,121,1381,166,329,22,10,0,0,0,0
140705,gm. Kozienice,22230,16212,227,2460,828,7192,1147,4071,225,62,0,0,0,0
140706,gm. Magnuszew,5458,4001,60,588,202,2211,275,574,59,32,0,0,0,0
140707,gm. Sieciechów,3038,2092,45,204,101,1166,140,354,41,41,0,0,0,0
140801,m. Legionowo,40071,32780,667,4529,2339,9590,1930,13295,430,0,0,0,0,0
140802,gm. Jabłonna,15592,13111,256,1966,1001,3244,934,5541,169,0,0,0,0,0
140803,gm. Nieporęt,12358,10481,177,1668,688,3143,732,3936,137,0,0,0,0,0
140804,gm. Serock,13370,10694,385,1458,801,3390,727,3803,130,0,0,0,0,0
140805,gm. Wieliszew,13982,11625,295,1762,860,3329,778,4418,183,0,0,0,0,0
140901,gm. Chotcza,1884,1160,73,156,77,688,51,82,25,8,0,0,0,0
140902,gm. Ciepielów,4240,2803,58,430,129,1621,252,254,54,5,0,0,0,0
140903,gm. Lipsko,8344,5575,104,820,351,2819,380,989,98,14,0,0,0,0
140904,gm. Rzeczniów,3341,2255,65,262,89,1465,136,208,16,14,0,0,0,0
140905,gm. Sienno,4456,2920,76,346,116,1747,188,411,29,7,0,0,0,0
140906,gm. Solec nad Wisłą,3826,2369,48,307,181,1294,177,326,30,6,0,0,0,0
141001,gm. Huszlew,2073,1372,8,157,48,948,116,64,24,0,4,0,3,0
141002,gm. Łosice,8183,5764,62,871,385,3011,510,776,125,0,17,0,7,0
141003,gm. Olszanka,2234,1700,23,252,54,1078,164,91,31,0,3,0,4,0
141004,gm. Platerów,3592,2405,29,595,68,1285,223,164,32,0,8,0,1,0
141005,gm. Sarnaki,3668,2592,51,444,123,1393,215,304,58,0,2,0,2,0
141006,gm. Stara Kornica,3544,2311,35,253,65,1444,242,195,65,0,8,0,4,0
141101,m. Maków Mazowiecki,7081,4939,65,1040,265,2047,323,1128,57,0,5,0,9,0
141102,gm. Czerwonka,2061,1427,33,249,30,848,110,141,14,0,0,0,2,0
141103,gm. Karniewo,3944,2698,42,586,80,1479,211,265,28,0,2,0,5,0
141104,gm. Krasnosielc,4743,3065,177,526,124,1572,263,328,60,0,9,0,6,0
141105,gm. Młynarze,1292,966,38,133,26,580,95,80,8,0,5,0,1,0
141106,gm. Płoniawy-Bramura,4046,2668,36,474,91,1536,216,281,30,0,3,0,1,0
141107,gm. Różan,3526,2456,175,371,179,1130,158,418,18,0,3,0,4,0
141108,gm. Rzewnie,2160,1501,24,214,29,803,68,351,3,0,5,0,4,0
141109,gm. Sypniewo,2396,1666,34,319,60,930,157,130,29,0,3,0,4,0
141110,gm. Szelków,2826,1971,33,491,60,1059,115,194,14,0,3,0,2,0
141201,m. Mińsk Mazowiecki,30617,24828,440,3657,1619,8035,1791,8826,381,0,40,0,39,0
141204,gm. Cegłów,4779,3551,81,639,178,1589,245,740,57,0,12,0,10,0
141205,gm. Dębe Wielkie,8541,6664,178,1000,378,2656,637,1610,177,0,14,0,14,0
141206,gm. Dobre,4821,3559,74,493,175,1863,243,611,86,0,8,0,6,0
141207,gm. Halinów,13810,11262,274,1803,699,3665,943,3643,196,0,20,0,19,0
141208,gm. Jakubów,3925,2920,46,422,116,1610,257,416,47,0,3,0,3,0
141209,gm. Kałuszyn,4424,3145,43,365,114,1671,219,645,75,0,5,0,8,0
141210,gm. Latowicz,4062,2866,42,359,149,1636,219,354,97,0,3,0,7,0
141211,gm. Mińsk Mazowiecki,12225,9370,199,1440,459,3820,849,2387,190,0,18,0,8,0
141212,gm. Mrozy,6942,5044,99,711,283,2376,353,1129,75,0,10,0,8,0
141213,gm. Siennica,6035,4381,109,658,200,2101,334,846,120,0,7,0,6,0
141214,gm. Stanisławów,5472,4178,89,642,184,2231,314,630,71,0,9,0,8,0
141215,m. Sulejówek,19541,16395,320,2669,1331,4279,1062,6525,164,0,12,0,33,0
141301,m. Mława,22793,16336,208,2605,1151,6085,1172,4899,216,0,0,0,0,0
141302,gm. Dzierzgowo,2247,1413,24,187,50,936,78,123,15,0,0,0,0,0
141303,gm. Lipowiec Kościelny,3655,2345,40,340,121,1242,204,371,27,0,0,0,0,0
141304,gm. Radzanów,2500,1669,17,268,80,947,137,205,15,0,0,0,0,0
141305,gm. Strzegowo,5730,3712,51,558,168,2132,259,494,50,0,0,0,0,0
141306,gm. Stupsk,3719,2402,37,501,101,1254,187,300,22,0,0,0,0,0
141307,gm. Szreńsk,3078,1922,24,368,42,1171,112,175,30,0,0,0,0,0
141308,gm. Szydłowo,3435,2334,28,524,116,1249,149,243,25,0,0,0,0,0
141309,gm. Wieczfnia Kościelna,2970,1912,37,319,80,1094,162,203,17,0,0,0,0,0
141310,gm. Wiśniewo,3980,2680,41,416,151,1370,240,426,36,0,0,0,0,0
141401,m. Nowy Dwór Mazowiecki,21493,16396,340,2175,1379,4857,1134,6324,187,0,0,0,0,0
141402,gm. Czosnów,8217,6588,176,1066,444,2229,443,2136,94,0,0,0,0,0
141403,gm. Leoncin,4500,3338,115,394,223,1577,237,729,63,0,0,0,0,0
141404,gm. Nasielsk,15084,10618,213,1726,542,4887,690,2396,164,0,0,0,0,0
141405,gm. Pomiechówek,7367,5718,150,778,464,2170,371,1711,74,0,0,0,0,0
141406,gm. Zakroczym,4778,3213,72,461,213,1346,216,852,53,0,0,0,0,0
141501,gm. Baranowo,4910,3049,136,405,107,1626,275,422,71,0,4,0,3,0
141502,gm. Czarnia,1833,1092,30,117,40,718,94,70,18,0,1,0,4,0
141503,gm. Czerwin,3911,2674,32,432,90,1605,205,237,65,0,4,0,4,0
141504,gm. Goworowo,6371,4091,65,611,147,2466,316,416,60,0,4,0,6,0
141505,gm. Kadzidło,8486,5505,122,688,247,2979,646,656,151,0,9,0,7,0
141506,gm. Lelis,7322,4990,104,650,228,2690,543,639,116,0,13,0,7,0
141507,gm. Łyse,6242,3790,61,484,225,2134,407,385,76,0,7,0,11,0
141508,gm. Myszyniec,7746,4827,79,625,199,2808,499,463,142,0,8,0,4,0
141509,gm. Olszewo-Borki,8207,5845,146,865,334,2846,565,928,140,0,15,0,6,0
141510,gm. Rzekuń,9441,7065,127,1098,353,3165,652,1530,107,0,20,0,13,0
141511,gm. Troszyn,3634,2500,37,341,93,1587,169,235,29,0,6,0,3,0
141601,m. Ostrów Mazowiecka,16737,11971,174,1977,772,4828,860,3100,234,0,14,0,12,0
141602,gm. Andrzejewo,3135,2224,35,282,69,1507,180,133,10,0,8,0,0,0
141603,gm. Boguty-Pianki,1934,1390,20,143,37,1005,103,57,20,0,5,0,0,0
141604,gm. Brok,2300,1625,34,263,92,784,113,320,16,0,2,0,1,0
141605,gm. Małkinia Górna,8767,6121,93,808,262,3589,440,796,111,0,10,0,12,0
141606,gm. Nur,2082,1537,14,176,53,1024,111,145,11,0,2,0,1,0
141607,gm. Ostrów Mazowiecka,9812,6690,106,977,264,3682,571,920,134,0,14,0,22,0
141608,gm. Stary Lubotyń,2784,1848,28,264,42,1226,154,94,34,0,3,0,3,0
141609,gm. Szulborze Wielkie,1270,1029,18,193,35,626,77,57,12,0,5,0,6,0
141610,gm. Wąsewo,3284,2257,17,585,192,1149,148,137,21,0,4,0,4,0
141611,gm. Zaręby Kościelne,2774,1887,26,222,75,1241,145,141,29,0,4,0,4,0
141701,m. Józefów,15807,13656,229,2204,960,3795,1054,5179,235,0,0,0,0,0
141702,m. Otwock,34321,27547,620,3958,1855,9495,1881,9321,417,0,0,0,0,0
141703,gm. Celestynów,9085,7352,214,1165,401,3254,621,1509,188,0,0,0,0,0
141704,gm. Karczew,12303,9828,247,1542,519,4148,673,2568,131,0,0,0,0,0
141705,gm. Kołbiel,6363,4936,137,763,213,2600,367,751,105,0,0,0,0,0
141706,gm. Osieck,2887,2255,71,274,106,1306,164,266,68,0,0,0,0,0
141707,gm. Sobienie-Jeziory,5020,3904,174,754,177,1824,252,640,83,0,0,0,0,0
141708,gm. Wiązowna,11235,9471,300,1453,582,3240,769,2934,193,0,0,0,0,0
141801,gm. Góra Kalwaria,21106,16244,395,2415,1105,5710,1183,5132,304,0,0,0,0,0
141802,gm. Konstancin-Jeziorna,19703,15627,232,1911,1169,4729,810,6565,211,0,0,0,0,0
141803,gm. Lesznowola,23995,20816,399,3718,1735,4378,1616,8665,305,0,0,0,0,0
141804,gm. Piaseczno,64800,55132,937,8474,4420,12586,3474,24449,792,0,0,0,0,0
141805,gm. Prażmów,9399,7588,166,1195,530,2405,585,2588,119,0,0,0,0,0
141806,gm. Tarczyn,9327,7392,171,1081,442,3005,582,2003,108,0,0,0,0,0
141901,gm. Bielsk,6899,4670,78,1221,195,2330,297,507,42,0,0,0,0,0
141902,gm. Bodzanów,6267,4183,187,851,189,2047,265,595,49,0,0,0,0,0
141903,gm. Brudzeń Duży,6432,4210,95,722,201,2243,297,607,45,0,0,0,0,0
141904,gm. Bulkowo,4243,2808,72,528,94,1686,188,218,22,0,0,0,0,0
141905,gm. Drobin,5840,3572,95,786,167,1839,252,408,25,0,0,0,0,0
141906,gm. Gąbin,8689,6057,151,1029,256,3082,395,1065,79,0,0,0,0,0
141907,gm. Łąck,4296,3137,77,568,188,1386,220,648,50,0,0,0,0,0
141908,gm. Mała Wieś,4535,2883,118,550,132,1554,194,310,25,0,0,0,0,0
141909,gm. Nowy Duninów,3104,2112,30,386,111,1123,133,307,22,0,0,0,0,0
141910,gm. Radzanowo,6549,4715,103,1376,289,1913,283,722,29,0,0,0,0,0
141911,gm. Słubice,3402,2274,46,396,77,1343,147,221,44,0,0,0,0,0
141912,gm. Słupno,6473,5193,79,1202,356,1621,330,1533,72,0,0,0,0,0
141913,gm. Stara Biała,9059,6665,135,1326,468,2768,494,1397,77,0,0,0,0,0
141914,gm. Staroźreby,5562,3503,83,715,167,1880,234,392,32,0,0,0,0,0
141915,gm. Wyszogród,4301,2882,136,605,135,1373,195,389,49,0,0,0,0,0
142001,m. Płońsk,16572,12169,310,1848,925,4246,680,3927,233,0,0,0,0,0
142002,m. Raciąż,3263,2199,33,228,93,1079,118,631,17,0,0,0,0,0
142003,gm. Baboszewo,6002,3777,69,587,176,2055,232,606,52,0,0,0,0,0
142004,gm. Czerwińsk nad Wisłą,5893,3561,172,479,186,1920,274,475,55,0,0,0,0,0
142005,gm. Dzierzążnia,2814,1859,58,279,97,1064,123,191,47,0,0,0,0,0
142006,gm. Joniec,2606,1958,34,310,92,845,149,505,23,0,0,0,0,0
142007,gm. Naruszewo,4833,2926,65,480,116,1651,199,359,56,0,0,0,0,0
142008,gm. Nowe Miasto,3798,2711,43,422,155,1385,141,533,32,0,0,0,0,0
142009,gm. Płońsk,6352,4229,104,753,249,1824,359,853,87,0,0,0,0,0
142010,gm. Raciąż,6622,3827,67,460,143,2374,290,429,64,0,0,0,0,0
142011,gm. Sochocin,4584,3149,51,720,140,1496,231,470,41,0,0,0,0,0
142012,gm. Załuski,4618,3011,61,495,213,1435,224,544,39,0,0,0,0,0
142101,m. Piastów,17162,14253,300,2211,1064,4408,951,5106,213,0,0,0,0,0
142102,m. Pruszków,47085,38586,746,6419,2935,10490,2525,14992,479,0,0,0,0,0
142103,gm. Brwinów,20576,17352,325,2926,1332,4771,1048,6684,266,0,0,0,0,0
142104,gm. Michałowice,14472,12746,236,1985,994,3051,770,5538,172,0,0,0,0,0
142105,gm. Nadarzyn,12611,10684,228,1856,749,2700,746,4258,147,0,0,0,0,0
142106,gm. Raszyn,17506,14652,299,2186,892,4789,960,5280,246,0,0,0,0,0
142201,m. Przasnysz,12513,9059,138,1097,500,3672,558,2959,135,0,0,0,0,0
142202,gm. Chorzele,7384,4544,82,761,174,2530,369,532,96,0,0,0,0,0
142203,gm. Czernice Borowe,2825,2047,29,295,57,1287,153,191,35,0,0,0,0,0
142204,gm. Jednorożec,5280,3207,72,488,280,1684,269,357,57,0,0,0,0,0
142205,gm. Krasne,2692,1783,29,254,74,1097,136,174,19,0,0,0,0,0
142206,gm. Krzynowłoga Mała,2608,1813,35,240,47,1169,154,118,50,0,0,0,0,0
142207,gm. Przasnysz,5412,3525,55,425,128,2118,261,476,62,0,0,0,0,0
142301,gm. Borkowice,3290,2274,32,405,119,1298,148,238,31,3,0,0,0,0
142302,gm. Gielniów,3519,2491,30,315,81,1723,144,165,28,5,0,0,0,0
142303,gm. Klwów,2555,2247,13,532,42,1370,145,104,33,8,0,0,0,0
142304,gm. Odrzywół,2947,2307,23,171,47,1766,126,151,16,7,0,0,0,0
142305,gm. Potworów,3239,2247,43,289,76,1462,175,169,30,3,0,0,0,0
142306,gm. Przysucha,9043,6735,92,856,311,3837,454,1094,76,15,0,0,0,0
142307,gm. Rusinów,3297,2588,25,222,62,1883,204,152,33,7,0,0,0,0
142308,gm. Wieniawa,4109,3039,39,316,99,2006,253,287,35,4,0,0,0,0
142401,gm. Gzy,2962,1890,23,405,83,1054,155,138,26,0,4,0,2,0
142402,gm. Obryte,3722,2675,39,523,88,1523,219,240,35,0,5,0,3,0
142403,gm. Pokrzywnica,4213,2975,42,516,134,1434,232,547,58,0,5,0,7,0
142404,gm. Pułtusk,18832,13512,154,2930,891,5191,947,3179,164,0,27,0,29,0
142405,gm. Świercze,3681,2545,43,428,205,1267,195,368,27,0,7,0,5,0
142406,gm. Winnica,3162,2290,25,483,106,1242,178,209,42,0,1,0,4,0
142407,gm. Zatory,3955,2871,40,497,128,1528,247,384,38,0,3,0,6,0
142501,m. Pionki,13201,9225,158,1190,614,3914,495,2677,137,40,0,0,0,0
142502,gm. Gózd,6925,5130,88,585,139,3183,474,548,98,15,0,0,0,0
142503,gm. Iłża,11034,7288,300,980,331,3863,546,1144,83,41,0,0,0,0
142504,gm. Jastrzębia,5350,3895,73,413,134,2312,339,535,56,33,0,0,0,0
142505,gm. Jedlińsk,10956,7750,146,931,353,4450,643,1118,90,19,0,0,0,0
142506,gm. Jedlnia-Letnisko,10173,7657,129,1032,341,3774,687,1497,175,22,0,0,0,0
142507,gm. Kowala,9222,6777,140,797,324,3548,631,1157,130,50,0,0,0,0
142508,gm. Pionki,7795,5310,100,647,258,2913,383,862,125,22,0,0,0,0
142509,gm. Przytyk,5561,3971,55,394,137,2619,329,354,74,9,0,0,0,0
142510,gm. Skaryszew,11333,8416,208,904,262,5118,656,1085,139,44,0,0,0,0
142511,gm. Wierzbica,7161,4768,112,522,220,2650,397,741,97,29,0,0,0,0
142512,gm. Wolanów,6799,4943,91,601,196,2965,436,565,63,26,0,0,0,0
142513,gm. Zakrzew,10196,7914,135,873,303,4505,666,1257,135,40,0,0,0,0
142601,gm. Domanice,1961,1398,23,156,45,907,142,96,25,0,3,0,1,0
142602,gm. Korczew,2046,1349,22,229,42,761,107,164,18,0,3,0,3,0
142603,gm. Kotuń,6565,4564,99,637,220,2420,364,723,87,0,8,0,6,0
142604,gm. Mokobody,3842,2770,38,285,76,1791,271,230,56,0,14,0,9,0
142605,gm. Mordy,4415,3074,69,426,98,1855,262,303,46,0,12,0,3,0
142606,gm. Paprotnia,1953,1448,28,220,40,940,127,61,29,0,1,0,2,0
142607,gm. Przesmyki,2414,1629,27,235,36,1082,140,91,14,0,3,0,1,0
142608,gm. Siedlce,14187,10860,256,1657,493,5139,1158,1836,285,0,25,0,11,0
142609,gm. Skórzec,6063,4413,92,532,127,2767,412,388,80,0,7,0,8,0
142610,gm. Suchożebry,3617,2592,45,358,89,1497,270,249,70,0,11,0,3,0
142611,gm. Wiśniew,4507,3403,75,337,92,2097,388,268,132,0,9,0,5,0
142612,gm. Wodynie,3361,2346,39,240,61,1585,197,157,56,0,4,0,7,0
142613,gm. Zbuczyn,7523,5709,153,614,200,3544,608,400,153,0,30,0,7,0
142701,m. Sierpc,13140,9227,150,1993,605,3606,547,2214,112,0,0,0,0,0
142702,gm. Gozdowo,4498,2865,62,513,137,1576,220,330,27,0,0,0,0,0
142703,gm. Mochowo,4577,2832,56,541,157,1526,250,265,37,0,0,0,0,0
142704,gm. Rościszewo,3101,2059,32,344,110,1266,146,139,22,0,0,0,0,0
142705,gm. Sierpc,5151,3272,84,600,170,1713,229,438,38,0,0,0,0,0
142706,gm. Szczutowo,3309,2087,35,409,116,1119,126,252,30,0,0,0,0,0
142707,gm. Zawidz,4954,3277,54,506,124,2006,209,327,51,0,0,0,0,0
142801,m. Sochaczew,26374,20052,443,3720,1413,7078,1127,6066,205,0,0,0,0,0
